3	4	4777
0	2	6017
5	2	8638
2	0	2621
1	5	10643
4	0	13415
1	4	6782
5	2	2005
2	0	6782
2	0	0
3	5	15420
1	0	0
1	0	0
3	4	0
3	1	0
0	4	0
5	3	0
3	1	0
4	1	0
1	3	0
5	2	0
5	4	0
4	1	0
0	1	0
1	5	0
0	2	0
2	5	0
5	4	0
0	4	0
2	4	0
2	3	0
1	3	0
1	3	0
2	1	0
0	2	0
2	0	0
5	2	0
5	2	0
5	1	0
3	0	0
3	0	0
1	4	0
1	0	0
5	0	0
5	4	0
0	2	0
5	3	0
0	3	0
3	5	0
1	2	0
2	5	0
2	5	0
4	5	0
5	2	0
4	1	0
1	3	0
2	0	0
3	2	0
5	0	0
0	4	0
2	1	0
0	5	0
1	4	0
3	0	0
0	5	0
3	4	0
4	3	0
2	0	0
4	0	0
0	2	0
3	2	0
2	1	0
5	2	0
4	3	0
2	1	0
0	1	0
4	5	0
5	2	0
0	4	0
3	5	0
5	1	0
4	3	0
1	0	0
0	5	0
2	4	0
4	0	0
3	4	0
1	4	0
3	4	0
2	0	0
0	2	0
0	2	0
2	0	0
3	1	0
0	3	0
5	1	0
5	3	0
3	4	0
1	4	0
0	4	0
4	0	0
2	1	0
2	5	0
5	3	0
2	5	0
0	2	0
4	0	0
0	5	0
2	0	0
3	2	0
3	4	0
5	0	0
3	1	0
4	0	0
4	5	0
3	5	0
4	1	0
4	5	0
5	0	0
1	3	0
5	3	0
4	5	0
1	0	0
0	5	0
2	3	0
5	4	0
2	1	0
2	4	0
1	0	0
2	5	0
3	0	0
2	3	0
1	3	0
5	2	0
5	2	0
2	3	0
0	1	0
4	1	0
2	3	0
3	5	0
1	4	0
4	5	0
3	1	0
2	5	0
1	4	0
2	1	0
3	1	0
5	2	0
3	1	0
5	3	0
5	4	0
5	0	0
3	4	0
1	3	0
4	0	0
4	1	0
4	0	0
5	1	0
4	1	0
1	5	0
2	0	0
0	5	0
0	3	0
1	2	0
0	3	0
2	5	0
0	1	0
0	4	0
0	4	0
1	3	0
2	1	0
2	5	0
5	0	0
0	5	0
3	1	0
1	4	0
0	1	0
0	3	0
1	4	0
5	4	0
0	5	0
2	4	0
3	4	0
3	4	0
3	4	0
5	2	0
0	4	0
3	5	0
2	1	0
2	5	0
5	1	0
3	4	0
0	2	0
0	5	0
2	1	0
0	4	0
4	3	0
1	3	0
1	0	0
1	5	0
5	0	0
4	1	0
2	3	0
0	3	0
5	1	0
0	2	0
5	3	0
4	0	0
2	0	0
5	1	0
1	4	0
4	3	0
4	3	0
2	5	0
2	5	0
5	0	0
0	4	0
2	1	0
4	0	0
5	0	0
4	1	0
2	1	0
0	4	0
1	5	0
3	5	0
0	5	0
4	3	0
5	0	0
5	4	0
3	0	0
0	1	0
0	5	0
2	1	0
4	5	0
0	2	0
4	2	0
2	5	0
5	4	0
2	0	0
3	2	0
3	4	0
5	0	0
1	3	0
2	4	0
2	1	0
0	3	0
0	5	0
2	1	0
5	3	0
3	4	0
3	4	0
5	2	0
2	1	0
5	3	0
1	3	0
2	1	0
1	5	0
0	4	0
2	4	0
4	1	0
1	3	0
4	0	0
0	2	0
1	5	0
1	2	0
1	4	0
2	1	0
3	2	0
5	4	0
1	3	0
1	2	0
4	2	0
1	3	0
3	4	0
5	1	0
5	1	0
5	2	0
1	4	0
3	5	0
4	0	0
4	1	0
4	0	0
0	1	0
5	0	0
5	2	0
1	3	0
0	5	0
3	2	0
1	0	0
1	3	0
3	0	0
0	5	0
4	5	0
2	1	0
0	1	0
5	2	0
1	2	0
0	5	0
3	0	0
4	2	0
1	2	0
4	1	0
2	3	0
5	2	0
4	0	0
0	1	0
5	4	0
3	5	0
2	1	0
2	0	0
2	1	0
1	5	0
4	1	0
4	1	0
1	4	0
1	2	0
1	0	0
4	3	0
1	0	0
1	3	0
3	1	0
2	3	0
3	2	0
2	3	0
5	4	0
4	1	0
4	2	0
1	2	0
3	2	0
0	5	0
2	1	0
4	2	0
5	1	0
5	2	0
1	4	0
3	2	0
4	3	0
2	3	0
0	5	0
1	2	0
1	0	0
1	0	0
3	5	0
4	2	0
1	5	0
4	3	0
2	3	0
0	1	0
5	1	0
4	0	0
1	0	0
2	5	0
4	5	0
5	0	0
4	3	0
2	1	0
1	2	0
1	5	0
4	5	0
4	1	0
3	0	0
1	5	0
3	1	0
1	5	0
1	0	0
2	4	0
3	5	0
4	5	0
4	1	0
1	2	0
2	1	0
3	1	0
4	0	0
0	5	0
2	0	0
0	1	0
4	5	0
5	2	0
1	2	0
4	2	0
4	1	0
1	3	0
5	2	0
4	1	0
2	3	0
0	3	0
2	1	0
2	0	0
3	4	0
5	3	0
3	1	0
1	0	0
2	0	0
2	1	0
1	5	0
2	1	0
3	0	0
4	0	0
5	2	0
1	5	0
3	0	0
0	4	0
0	3	0
5	4	0
5	4	0
2	3	0
3	0	0
1	4	0
2	3	0
5	4	0
3	2	0
3	4	0
0	3	0
3	0	0
4	0	0
4	3	0
0	3	0
2	3	0
1	4	0
0	2	0
2	5	0
1	3	0
3	4	0
4	5	0
5	3	0
5	2	0
5	2	0
5	1	0
5	1	0
4	2	0
5	0	0
1	4	0
0	2	0
1	5	0
4	3	0
3	0	0
3	1	0
3	0	0
3	4	0
0	4	0
3	4	0
1	2	0
2	4	0
4	3	0
5	1	0
1	2	0
3	2	0
2	5	0
4	0	0
0	4	0
1	0	0
5	3	0
3	1	0
5	1	0
0	1	0
3	5	0
2	0	0
1	3	0
0	5	0
3	4	0
4	5	0
5	4	0
2	4	0
0	5	0
5	0	0
5	4	0
5	0	0
2	1	0
2	5	0
3	2	0
2	3	0
5	3	0
4	0	0
2	3	0
3	2	0
5	1	0
4	1	0
2	1	0
3	2	0
5	4	0
1	2	0
1	5	0
2	1	0
0	5	0
4	0	0
5	2	0
0	1	0
5	3	0
0	1	0
4	2	0
5	0	0
3	5	0
5	3	0
4	5	0
1	5	0
5	0	0
5	4	0
5	2	0
3	4	0
5	2	0
1	3	0
5	0	0
5	3	0
0	1	0
4	0	0
0	1	0
1	5	0
2	1	0
4	3	0
0	3	0
2	1	0
4	1	0
1	3	0
3	0	0
5	2	0
5	1	0
1	3	0
0	5	0
4	0	0
1	4	0
1	5	0
3	5	0
4	1	0
5	1	0
2	3	0
2	5	0
3	0	0
2	1	0
3	5	0
0	1	0
4	0	0
4	2	0
0	2	0
2	5	0
0	2	0
3	1	0
1	4	0
0	4	0
3	5	0
5	1	0
2	1	0
2	0	0
2	0	0
0	1	0
1	5	0
0	4	0
3	5	0
4	1	0
1	0	0
2	0	0
4	2	0
4	1	0
1	0	0
0	2	0
1	0	0
4	0	0
5	0	0
4	2	0
5	2	0
1	5	0
4	3	0
2	4	0
2	5	0
3	0	0
1	0	0
0	5	0
5	3	0
1	2	0
3	1	0
2	3	0
0	3	0
5	0	0
3	5	0
3	4	0
4	1	0
5	0	0
3	2	0
3	2	0
0	5	0
0	3	0
2	0	0
5	4	0
1	5	0
4	0	0
5	1	0
5	1	0
3	1	0
3	4	0
1	4	0
1	4	0
5	1	0
4	3	0
0	4	0
3	0	0
0	4	0
2	0	0
0	2	0
2	0	0
5	3	0
4	3	0
