5	3	5711
5	4	8487
0	4	10641
3	2	8485
1	2	10490
1	4	9709
1	0	4779
5	4	6933
5	3	6935
5	2	4930
2	5	0
3	4	0
4	0	0
2	1	0
5	4	0
5	3	0
2	3	0
0	3	0
5	3	0
1	0	0
4	1	0
3	1	0
3	0	0
3	2	0
5	2	0
5	0	0
1	2	0
3	1	0
4	5	0
2	0	0
2	0	0
4	3	0
1	4	0
1	3	0
0	1	0
5	4	0
0	5	0
5	4	0
2	0	0
1	2	0
2	1	0
0	4	0
1	3	0
2	1	0
4	5	0
5	2	0
0	3	0
4	2	0
4	1	0
5	2	0
1	5	0
2	0	0
4	3	0
1	5	0
2	1	0
1	3	0
3	5	0
3	1	0
3	0	0
4	2	0
4	5	0
3	0	0
1	5	0
0	4	0
3	5	0
5	2	0
1	4	0
0	3	0
3	2	0
4	1	0
0	2	0
0	5	0
3	0	0
1	0	0
3	0	0
5	1	0
1	5	0
3	1	0
0	4	0
5	3	0
4	0	0
2	1	0
2	5	0
5	2	0
2	5	0
0	5	0
2	1	0
3	0	0
4	3	0
2	3	0
0	2	0
2	5	0
1	2	0
1	5	0
0	5	0
0	4	0
1	2	0
4	5	0
4	5	0
0	2	0
0	5	0
3	4	0
1	5	0
0	4	0
1	4	0
0	5	0
1	2	0
4	2	0
1	2	0
4	1	0
0	3	0
3	1	0
4	2	0
1	0	0
4	0	0
1	5	0
5	2	0
3	1	0
2	3	0
4	2	0
5	3	0
0	3	0
2	0	0
5	2	0
1	5	0
0	4	0
2	1	0
5	3	0
0	4	0
1	2	0
1	2	0
2	0	0
1	5	0
4	5	0
4	3	0
4	5	0
1	2	0
1	3	0
1	4	0
4	2	0
2	0	0
2	4	0
3	4	0
2	4	0
3	1	0
4	2	0
2	4	0
5	4	0
5	3	0
3	1	0
3	0	0
4	1	0
2	0	0
1	5	0
2	4	0
2	0	0
3	1	0
0	2	0
0	5	0
1	5	0
4	5	0
1	2	0
3	0	0
1	4	0
0	2	0
4	5	0
4	3	0
1	2	0
4	5	0
2	3	0
4	1	0
2	3	0
2	1	0
1	4	0
3	1	0
4	0	0
4	3	0
1	4	0
4	2	0
4	5	0
2	3	0
5	1	0
3	2	0
3	2	0
2	3	0
2	5	0
3	0	0
5	2	0
4	3	0
2	0	0
4	1	0
5	0	0
1	3	0
1	5	0
1	4	0
3	4	0
4	3	0
1	0	0
0	5	0
0	1	0
1	2	0
2	0	0
1	0	0
1	0	0
2	1	0
0	2	0
4	1	0
2	0	0
2	5	0
4	5	0
2	1	0
0	1	0
5	4	0
0	1	0
0	4	0
3	4	0
5	1	0
3	2	0
4	5	0
4	0	0
5	4	0
3	4	0
1	2	0
2	0	0
5	3	0
0	2	0
2	1	0
0	2	0
2	1	0
0	3	0
1	0	0
5	2	0
1	5	0
3	2	0
3	2	0
2	5	0
3	4	0
4	2	0
2	3	0
1	2	0
5	4	0
3	5	0
2	3	0
4	0	0
4	2	0
4	2	0
4	0	0
1	4	0
3	5	0
4	5	0
4	2	0
4	0	0
3	5	0
2	5	0
4	2	0
0	3	0
1	4	0
3	0	0
5	4	0
5	1	0
3	5	0
2	1	0
3	1	0
0	1	0
5	0	0
2	4	0
0	2	0
1	4	0
1	5	0
4	0	0
1	0	0
1	5	0
1	3	0
1	0	0
5	0	0
2	1	0
1	2	0
1	4	0
5	2	0
2	0	0
2	5	0
0	3	0
5	1	0
4	5	0
0	5	0
2	1	0
1	4	0
4	3	0
4	2	0
2	5	0
4	1	0
2	1	0
1	4	0
0	4	0
1	5	0
0	5	0
5	1	0
1	0	0
3	0	0
1	4	0
2	4	0
5	2	0
5	3	0
3	4	0
0	5	0
0	1	0
5	0	0
2	0	0
5	4	0
3	4	0
1	4	0
5	4	0
5	2	0
5	2	0
2	0	0
4	5	0
1	0	0
1	3	0
1	2	0
4	1	0
5	4	0
3	2	0
1	5	0
1	0	0
3	2	0
0	1	0
0	1	0
4	5	0
3	2	0
1	4	0
3	1	0
0	2	0
2	0	0
5	2	0
1	4	0
0	5	0
1	4	0
3	0	0
4	1	0
3	2	0
4	2	0
2	3	0
1	5	0
2	1	0
0	3	0
5	2	0
2	0	0
1	0	0
2	1	0
3	4	0
3	0	0
5	2	0
3	4	0
1	2	0
4	2	0
4	0	0
5	0	0
3	4	0
5	0	0
4	5	0
4	3	0
5	2	0
5	2	0
4	0	0
2	5	0
5	3	0
0	4	0
1	5	0
4	2	0
3	1	0
1	5	0
5	2	0
5	4	0
2	3	0
4	5	0
2	1	0
0	1	0
0	2	0
3	1	0
0	1	0
4	5	0
5	4	0
2	0	0
5	2	0
2	4	0
1	2	0
5	4	0
1	3	0
0	1	0
0	4	0
5	2	0
5	3	0
0	1	0
1	3	0
4	2	0
4	2	0
4	5	0
2	5	0
5	2	0
0	1	0
4	5	0
0	5	0
0	5	0
1	2	0
0	4	0
3	1	0
1	0	0
2	0	0
3	2	0
0	1	0
0	2	0
1	2	0
5	1	0
4	3	0
5	3	0
0	5	0
4	1	0
2	5	0
4	1	0
4	2	0
1	4	0
2	3	0
4	3	0
1	5	0
5	4	0
5	2	0
3	5	0
0	3	0
4	5	0
2	4	0
4	0	0
0	4	0
2	3	0
0	2	0
1	3	0
2	3	0
4	1	0
5	3	0
4	0	0
0	4	0
1	3	0
0	3	0
0	3	0
2	3	0
5	1	0
1	0	0
0	4	0
3	0	0
5	2	0
4	0	0
3	5	0
4	3	0
0	3	0
4	5	0
1	5	0
0	4	0
5	1	0
1	4	0
5	4	0
3	1	0
0	1	0
4	3	0
2	5	0
4	3	0
2	0	0
1	0	0
0	1	0
5	0	0
0	5	0
0	4	0
2	3	0
3	4	0
0	4	0
4	3	0
3	2	0
3	0	0
4	5	0
5	2	0
3	4	0
2	3	0
1	4	0
2	0	0
2	0	0
2	0	0
2	4	0
4	1	0
0	4	0
2	1	0
5	2	0
3	1	0
5	4	0
4	3	0
4	3	0
3	0	0
1	5	0
3	2	0
3	4	0
4	5	0
3	0	0
2	4	0
1	3	0
1	4	0
3	0	0
0	5	0
1	3	0
0	5	0
1	2	0
3	1	0
2	0	0
1	2	0
2	4	0
1	0	0
3	5	0
2	3	0
5	1	0
0	1	0
2	0	0
3	4	0
4	2	0
1	5	0
4	3	0
3	5	0
5	3	0
3	0	0
0	4	0
3	4	0
5	4	0
3	0	0
0	4	0
1	3	0
0	3	0
4	0	0
3	1	0
1	2	0
2	4	0
5	2	0
2	4	0
5	4	0
4	1	0
